price,date,media_movel_7d,media_movel_30d,cardano_return
0.7369687975212781,2025-08-01 03:04:54.750,0.738647242389523,0.7634768874713961,0.010740023735510862
0.7342974352339013,2025-08-01 04:03:59.670,0.7364852906167126,0.7627111337638269,-0.0036247970013949526
0.7296151707253437,2025-08-01 05:05:05.800,0.7340809819627944,0.7618301812930526,-0.006376523032613046
0.7247076753709127,2025-08-01 06:04:49.731,0.7314480377592856,0.7605592924621452,-0.006726142151830761
0.7261115295361841,2025-08-01 07:08:35.709,0.7295204609410035,0.7590586720916831,0.0019371316366323388
0.7215986403056014,2025-08-01 08:00:09.300,0.7289195840726321,0.7573476674945483,-0.006215146085705836
0.722306890602166,2025-08-01 09:04:41.719,0.7279437341850554,0.7555715006016525,0.0009815017060794684
0.7194212767990377,2025-08-01 10:04:29.419,0.7254369455104496,0.7535423656139668,-0.003994996919830962
0.7214561590522924,2025-08-01 11:04:23.263,0.7236024774845055,0.7515436263225352,0.0028284988488367357
0.7269911300713178,2025-08-01 12:01:50.690,0.7232276145339303,0.7497200899014449,0.00767194367887325
0.7281647409570855,2025-08-01 13:03:49.033,0.7237214810462407,0.7478776181845377,0.0016143400341797065
0.7136693027564759,2025-08-01 14:03:54.634,0.721944020077711,0.745610317694412,-0.01990681144703199
0.7345778229072047,2025-08-01 15:09:08.904,0.7237981890207971,0.7438913372147203,0.029297211005113732
0.732849446672334,2025-08-01 16:03:39.831,0.7253042684593927,0.7420968094542822,-0.0023528837666654256
0.7268439742198082,2025-08-01 17:04:45.623,0.726364653805217,0.7401522783538519,-0.008194687844542914
0.7214396233259008,2025-08-01 18:04:18.313,0.7263622915585896,0.7382559424563643,-0.0074353658908823395
0.7258327046641829,2025-08-01 19:04:17.427,0.7261968022147132,0.7367004947456672,0.006089326391624628
0.7318321631303618,2025-08-01 20:02:56.522,0.7267207196680383,0.7355215695929619,0.008265621578672944
0.7231787939669918,2025-08-01 21:04:17.493,0.7280792184123978,0.7343571754239242,-0.011824253700952192
0.7235984087971351,2025-08-01 22:04:49.221,0.7265107306823878,0.7331341382804297,0.0005802366353160338
0.7051478382871827,2025-08-01 23:02:44.217,0.7225533580559376,0.7310885109639698,-0.025498356941695666
0.715194777872412,2025-08-02 00:08:14.140,0.7208891871491668,0.7296424875205269,0.014247990335804595
0.7202817368214023,2025-08-02 01:08:58.250,0.7207237747913812,0.728367038588249,0.007112690285747236
0.7213263871014994,2025-08-02 02:04:57.333,0.7200800151395693,0.7273658108634465,0.001450335648807588
0.7223534165050621,2025-08-02 03:08:51.470,0.7187259084788122,0.7264632214921628,0.0014238067841794155
0.7209680328590897,2025-08-02 04:04:49.869,0.7184100854633976,0.7256139782107067,-0.0019178751208449585
0.7261376222091623,2025-08-02 05:04:55.726,0.7187728302365445,0.7250472894578297,0.007170344751031399
0.7246064239248703,2025-08-02 06:05:36.653,0.7215526281847854,0.72454735134652,-0.0021086888180144037
0.7114275676089314,2025-08-02 07:04:38.497,0.7210144552900025,0.7240681109873445,-0.0181876062380939
0.721381038648302,2025-08-02 08:08:21.828,0.721171498408131,0.7238095509484477,0.013990842487062505
0.7135626049687662,2025-08-02 09:03:42.553,0.7200623866748834,0.7230293445300305,-0.010838146916344993
0.7146264029020056,2025-08-02 10:01:51.519,0.7189585275887326,0.7223736434523007,0.0014908263491273388
0.7095425533302769,2025-08-02 11:04:09.787,0.7173263162274736,0.7217045562057985,-0.007113996279851764
0.7143401562569548,2025-08-02 12:09:02.977,0.7156409639485867,0.7213589722353333,0.006761543622944233
