price,date,media_movel_7d,media_movel_30d,cardano_return,Price_M
0.853550173770709,2025-08-19 19:05:25.880,0.8870564356317985,0.9131546832040116,-0.0137775545017145,0.0
0.8552169308458402,2025-08-19 20:02:40.585,0.8768044925680679,0.9115362688483052,0.0019527347382146,0.0
0.8584374916686486,2025-08-19 21:02:16.858,0.8677337952585525,0.9099239143739152,0.0037657823490739,0.0
0.8612732314945197,2025-08-19 22:02:13.647,0.8620789604697535,0.908057250810156,0.0033033736916114,0.0
0.8576722457608713,2025-08-19 23:02:43.968,0.8602386888698971,0.9063914655741564,-0.0041810027317344,0.0
0.8457686562667134,2025-08-20 00:01:04.135,0.8567704318314034,0.9036419757198804,-0.0138789491591835,0.0
0.8493506464610971,2025-08-20 01:02:03.535,0.8544670537526285,0.9011933768073982,0.0042351891002854,0.0
0.851580834051506,2025-08-20 02:01:17.071,0.854185719507028,0.8989125374314992,0.0026257560404541,0.0
0.8511225408060533,2025-08-20 03:01:57.421,0.8536008066442013,0.8966872129890276,-0.0005381676373248,0.0
0.8484000576508481,2025-08-20 04:01:47.228,0.8521668874988012,0.8941013053130817,-0.0031986970438203,0.0
0.8536693629773852,2025-08-20 05:01:43.409,0.851080620567782,0.8916136430063569,0.006210873371611,0.0
0.8507233150564479,2025-08-20 06:01:11.372,0.8500879161814359,0.8891892471567124,-0.0034510409400919,0.0
0.8510260010280208,2025-08-20 07:02:23.927,0.8508389654330513,0.8865914634835333,0.0003557983732382,0.0
0.8485275943685001,2025-08-20 08:02:13.368,0.8507213865626803,0.8840228467027669,-0.0029357583158478,0.0
0.8618623797288516,2025-08-20 09:01:51.703,0.852190178802301,0.8819899133030399,0.0157152053143017,0.0
0.8513719313448027,2025-08-20 10:02:27.843,0.8522258060221224,0.8802619918324932,-0.0121718369786012,0.0
0.8568246632505256,2025-08-20 11:02:22.901,0.8534293211077906,0.8786754996680648,0.0064046413852403,0.0
0.8478403089677466,2025-08-20 12:02:26.593,0.8525965991064136,0.876185024262864,-0.0104856392073205,0.0
0.8612057811553292,2025-08-20 13:01:52.597,0.8540940942633968,0.8740176673563325,0.015764138654666,0.0
0.8466294030986597,2025-08-20 14:02:34.413,0.8534660088449165,0.8713853016829598,-0.0169255459910114,0.0
0.8601855532279857,2025-08-20 15:02:03.046,0.8551314315391287,0.8692722024350077,0.0160119056575527,0.0
0.8725429215000228,2025-08-20 16:02:39.051,0.8566572232207247,0.8674637321248074,0.0143659332869099,0.0
0.8774004458796848,2025-08-20 17:02:42.023,0.8603755824399936,0.8653679536678343,0.0055670893201578,0.0
0.8832114050842808,2025-08-20 18:02:12.586,0.8641451169876727,0.8637079583698977,0.0066229271159874,0.0
0.8733743322998267,2025-08-20 19:02:12.413,0.8677928346065414,0.8619210850368267,-0.0111378461915528,0.0
0.8899567644143903,2025-08-20 20:02:42.312,0.8719001179292645,0.860855231422798,0.0189866263540143,0.0
0.8825610106842766,2025-08-20 21:02:52.624,0.8770332047272097,0.8602453626117368,-0.0083102393575043,0.0
0.8847857849587164,2025-08-20 22:01:49.593,0.8805475235458855,0.8607197505450318,0.0025208164053325,0.0
0.886749424807517,2025-08-20 23:01:52.641,0.8825770240183847,0.8612765161874099,0.0022193392820977,0.0
0.880755293046194,2025-08-21 00:02:26.889,0.8830562878993146,0.8617858828551991,-0.0067596680568741,0.0
0.8778288902155361,2025-08-21 01:02:14.149,0.8822873572037795,0.86259517340336,-0.0033226060107304,0.0
0.8898790745070687,2025-08-21 02:01:35.434,0.8846451775190999,0.8637505781920676,0.0137272587241619,0.0
0.8751608215339646,2025-08-21 03:02:41.900,0.8825314713933247,0.8643080225209113,-0.0165396101501286,0.0
0.8856444676523704,2025-08-21 04:01:36.528,0.8829719652459095,0.8651203970595065,0.0119791081369824,0.0
0.8762940194899757,2025-08-21 05:01:40.427,0.8817588558932324,0.8657411228504767,-0.0105577898399574,0.0
0.8783938476784583,2025-08-21 06:02:22.549,0.8805652020176525,0.8668286292308681,0.0023962598645883,0.0
0.8750125761931915,2025-08-21 07:01:50.659,0.879744813895795,0.8676840268886046,-0.0038493797448642,0.0
0.8751590156305376,2025-08-21 08:01:59.366,0.8793634032407952,0.8684699662745723,0.0001673569515803,0.0
0.8738870962770808,2025-08-21 09:02:40.104,0.8770788349222256,0.8692287847902732,-0.001453357996364,0.0
0.8743235404132883,2025-08-21 10:03:04.715,0.8769592233335575,0.8700929008823546,0.0004994285166433,0.0
0.8699382804266831,2025-08-21 11:02:28.023,0.8747154823013165,0.8706351981306645,-0.0050156032451469,0.0
0.8663916901118535,2025-08-21 12:00:36.547,0.8733008638187277,0.8711574772991779,-0.0040768298103747,0.0
0.8658586677681872,2025-08-21 13:00:45.902,0.8715101238315459,0.8716518995238504,-0.0006152209788593,0.0
0.872414879235242,2025-08-21 14:00:05.960,0.8711390242661246,0.8724481423527416,0.0075719187335201,0.0
0.8653782576085582,2025-08-21 15:02:47.925,0.8697417731201276,0.8725653382820652,-0.0080656827321102,0.0
0.8592911650262738,2025-08-21 16:00:40.688,0.867656640084298,0.8728293127381141,-0.0070340253279599,0.0
0.8594208623339503,2025-08-21 17:04:14.516,0.865527686072964,0.8729158527075617,0.0001509352277264,0.0
0.8529210949750581,2025-08-21 18:01:30.326,0.8630966595798748,0.8730852122411387,-0.0075629620407872,0.0
0.8629884484375614,2025-08-21 19:02:18.885,0.862610482197833,0.8731446344838799,0.0118033819562144,0.0
0.8521900621083708,2025-08-21 20:00:44.061,0.8606578242464307,0.8733299897842035,-0.0125127820062261,0.0
0.8563920358769664,2025-08-21 21:02:49.413,0.8583688466238198,0.8732035392058362,0.0049307941449114,0.0
0.8580319804106625,2025-08-21 22:02:17.889,0.8573193784526919,0.8727198411695242,0.0019149460352194,0.0
0.8579250566753106,2025-08-21 23:02:13.773,0.85712422011684,0.8720706615293784,-0.0001246150933683,0.0
0.8526234977052689,2025-08-22 00:02:39.134,0.8561531680270285,0.8710510646167448,-0.0061795129175812,0.0
0.853356354218784,2025-08-22 01:02:43.944,0.8562153479189892,0.8703837986807098,0.0008595312180434,0.0
0.8529408887183043,2025-08-22 02:01:37.444,0.8547799822448096,0.869149936157507,-0.0004868604990467,0.0
0.8604887016576295,2025-08-22 03:02:07.857,0.8559655021804181,0.8684141925232854,0.008849162983225,0.0
0.850756735259462,2025-08-22 04:01:51.346,0.8551604592350602,0.8672798908666437,-0.0113098131090157,0.0
0.8524168363946473,2025-08-22 05:02:09.058,0.854358295804201,0.8661354712528814,0.0019513229415444,0.0
0.8572969305059582,2025-08-22 06:01:48.184,0.8542685634942935,0.8653535258348735,0.0057250090600646,0.0
0.8518220356330211,2025-08-22 07:02:21.926,0.8541540689125436,0.864486630682123,-0.0063862294126096,0.0
0.8581132492638562,2025-08-22 08:02:17.301,0.8548336253475541,0.8634277698406826,0.0073855962485871,0.0
0.8529746719803568,2025-08-22 09:02:42.181,0.8548384515278472,0.8626882315222291,-0.0059882274139312,0.0
0.8525866585363205,2025-08-22 10:01:53.279,0.8537095882248033,0.8615863045516938,-0.0004548944497207,0.0
0.8422978041752096,2025-08-22 11:02:40.550,0.8525011694984814,0.860453097374535,-0.0120678106537279,0.0
0.836212701739722,2025-08-22 12:01:03.321,0.8501862931192063,0.8590470591765772,-0.0072244073358902,0.0
0.832251903824955,2025-08-22 13:02:28.819,0.8466084321647773,0.8576217034309692,-0.0047365914276674,0.0
0.8393558214161263,2025-08-22 14:02:22.366,0.8448275444195066,0.8564282636238223,0.0085357781202091,0.0
0.9078895008592996,2025-08-22 15:02:29.167,0.8519384375045699,0.8575616771098963,0.0816503295676749,0.0
0.9108577086616008,2025-08-22 16:02:11.895,0.8602074427447477,0.8587794827181733,0.0032693491878603,0.0
0.920006689074194,2025-08-22 17:01:57.666,0.8698388756787298,0.8604484296730903,0.0100443574507775,0.0
0.9286327315282972,2025-08-22 18:00:41.397,0.8821724367291707,0.8625231310536385,0.0093760649314229,0.0
0.9237155311962634,2025-08-22 19:02:52.192,0.894672840937248,0.8644516931679076,-0.0052950969366988,0.0
0.9332166213833124,2025-08-22 20:02:48.267,0.9090963720170134,0.8664784179061766,0.0102857317714952,0.0
0.933394685874577,2025-08-22 21:00:02.291,0.9225304955110776,0.8687456321817106,0.0001908072436607,0.0
0.9375995011638985,2025-08-22 22:02:04.292,0.9267747812688776,0.8713559100529648,0.0045048631119872,0.0
0.9295530067151692,2025-08-22 23:02:43.401,0.929445538133673,0.8736936481990055,-0.0085820165632986,0.0
0.9292153711002944,2025-08-23 00:02:42.992,0.9307610641374016,0.8762367907365134,-0.0003632236273087,0.0
0.9227365498906364,2025-08-23 01:02:17.495,0.9299187524748788,0.8782283941182825,-0.0069723569057907,0.0
0.9105611880832978,2025-08-23 02:02:10.100,0.928039560601598,0.8801740983174468,-0.0131948407254287,0.0
0.90116958874166,2025-08-23 03:01:29.910,0.9234614130813618,0.8816666834129365,-0.0103140782459736,0.0
0.9008998748670533,2025-08-23 04:02:04.646,0.918819297223144,0.8830956132281496,-0.0002992931385794,0.0
0.9103919963240537,2025-08-23 05:02:42.354,0.914932510817452,0.8848445112164409,0.010536266816999,0.0
0.930287478095308,2025-08-23 06:02:26.233,0.9150374353003292,0.8874333105627755,0.0218537529455309,0.0
0.9307157265283204,2025-08-23 07:02:26.897,0.9152517717900472,0.8900119563064268,0.0004603398875036,0.0
0.9258608160330176,2025-08-23 08:01:59.975,0.9156980955246729,0.8924426205502506,-0.0052163193947653,0.0
0.9214940959186836,2025-08-23 09:03:12.028,0.9172599395011566,0.8944761336922856,-0.0047163893737766,0.0
0.9199242475209476,2025-08-23 10:02:43.523,0.9199391764696264,0.8967817174343352,-0.0017035902939463,0.0
0.9115737303120076,2025-08-23 11:01:19.442,0.9214640129617626,0.8987536138982473,-0.0090773965698188,0.0
0.9158296626637048,2025-08-23 12:02:56.023,0.9222408224388556,0.9007047049701721,0.0046687746807274,0.0
0.9116295069330372,2025-08-23 13:02:16.482,0.9195753979871026,0.9026982873468392,-0.0045861756851717,0.0
0.913706385698252,2025-08-23 14:01:09.231,0.9171454921542358,0.9045513918946526,0.002278204851225,0.0
0.9122633525964692,2025-08-23 15:02:17.857,0.915202997377586,0.9065276812485228,-0.0015793181752583,0.0
0.914802467066962,2025-08-23 16:01:57.129,0.9142470503987686,0.9086015415328778,0.0027833130238827,0.0
0.910869420891072,2025-08-23 17:01:49.326,0.9129535037373578,0.9108872620900732,-0.004299339275396,0.0
0.9101911759361552,2025-08-23 18:02:33.342,0.912755995969379,0.9133532112299542,-0.0007446127176529,0.0
0.911894987998402,2025-08-23 19:02:26.584,0.9121938995886216,0.9160079807024024,0.0018719276865042,0.0
0.912641671075158,2025-08-23 20:02:52.896,0.9123384944660672,0.9184508423577036,0.0008188257272858,0.0
0.9119858219884664,2025-08-23 21:02:23.533,0.9120926996503836,0.9185873863953424,-0.0007186271539838,0.0
0.909291356987715,2025-08-23 22:02:21.364,0.911668128849133,0.9185351746728796,-0.002954503168565,0.0
0.9130340167277278,2025-08-23 23:01:51.782,0.9114154930863853,0.9183027522613306,0.0041160181621118,0.0
0.9140849532071936,2025-08-24 00:02:49.434,0.9118748548458312,0.9178178263172938,0.0011510375957648,0.0
0.916643950548853,2025-08-24 01:00:57.175,0.9127966797905024,0.91758210696238,0.0027995180674189,0.0
0.917100238001476,2025-08-24 02:02:27.124,0.9135402869337984,0.9170448941829856,0.0004977804657411,0.0
0.914828149943589,2025-08-24 03:02:31.691,0.91385264105786,0.9164260096519528,-0.0024774697069519,0.0
0.9151756924973264,2025-08-24 04:02:44.499,0.91430833684484,0.9156785493630668,0.0003798992780872,0.0
0.91768929693647,2025-08-24 05:01:13.160,0.9155080425518052,0.9152830923704436,0.0027465812955373,0.0
0.9140380001114266,2025-08-24 06:01:20.383,0.9156514687494764,0.914777180004148,-0.003978794170568,0.0
0.904038011508765,2025-08-24 07:02:41.010,0.9142161913639866,0.914153895391419,-0.0109404517114634,0.0
0.9055463554918208,2025-08-24 08:02:32.198,0.9126308206415532,0.9139867343050364,0.001668451949867,0.0
0.906322663785732,2025-08-24 09:01:39.760,0.9110911671821614,0.9141585034731724,0.0008572816722227,0.0
0.9008760233360168,2025-08-24 10:02:29.300,0.9090980062382226,0.9141577084221376,-0.0060096041590359,0.0
0.8931311324369423,2025-08-24 11:02:15.017,0.9059487833724532,0.9135823462925674,-0.0085970662981954,0.0
0.8930363748354908,2025-08-24 12:02:53.705,0.9024269373580276,0.9123406428505734,-0.0001060959561368,0.0
0.8968696081549975,2025-08-24 13:02:23.674,0.8999743099356807,0.911212438904796,0.0042923596703581,0.0
0.8952207359196911,2025-08-24 14:02:26.195,0.8987146991372416,0.9101911029010183,-0.001838474868937,0.0
0.8990510037276098,2025-08-24 15:01:54.421,0.8977867917423543,0.9094429998279824,0.0042785736011619,0.0
0.8979196379899099,2025-08-24 16:01:39.550,0.8965863594858083,0.9087095128436148,-0.0012583999495123,0.0
0.90492825845341,2025-08-24 17:00:37.593,0.8971652502168644,0.9084879971149948,0.0078053983530079,0.0
0.9205372571887254,2025-08-24 18:00:15.231,0.9010804108956906,0.9086449169324956,0.017248879775279,0.0
0.9450285500352228,2025-08-24 19:00:37.273,0.9085078644956524,0.909758218369235,0.0266054335717955,0.0
0.919998069180738,2025-08-24 20:00:54.835,0.9118119303564725,0.9099679411519844,-0.0264864811264717,0.0
0.9146019778269664,2025-08-24 21:00:33.368,0.9145806792003688,0.9100458953263344,-0.0058653289985453,0.0
0.9275861481276052,2025-08-24 22:02:55.643,0.9186571284003684,0.910472018028356,0.0141965255000742,0.0
0.9108094503363569,2025-08-24 23:02:33.052,0.9204985301641464,0.9104700190098654,-0.0180864039691767,0.0
0.9103477002497992,2025-08-25 00:02:26.963,0.921272736135059,0.9104752364869868,-0.0005069667276587,0.0
0.8960754711082904,2025-08-25 01:02:06.589,0.9177781952664256,0.9099479192573164,-0.0156777779936088,0.0
0.9086126748296104,2025-08-25 02:02:27.775,0.9125759273799094,0.9098136193824649,0.0139912363696481,0.0
0.9225185110181796,2025-08-25 03:01:23.783,0.912935990499544,0.9101647090167884,0.0153044708419645,0.0
0.9239464427390034,2025-08-25 04:02:32.981,0.9142709140584064,0.9106532118751648,0.0015478624046771,0.0
0.9137717993983652,2025-08-25 05:01:46.291,0.912297435668515,0.9106778046308528,-0.011012157058017,0.0
0.9025436405548498,2025-08-25 06:01:39.202,0.9111166056997284,0.910293094209108,-0.0122877055856923,0.0
0.886299244792039,2025-08-25 07:00:09.152,0.9076811120629056,0.9092816040172144,-0.01799846016623,0.0
0.8725008940226453,2025-08-25 08:02:04.918,0.9043133153363848,0.90779495921792,-0.015568501102166,0.0
0.8728186579967183,2025-08-25 09:00:12.955,0.8991998843602572,0.9063946428196908,0.0003641990240352,0.0
